"product_id","color_id","size_id","stock_at_day_71","stock_replenishment_days_72","stock_replenishment_days_73","stock_replenishment_days_74","stock_replenishment_days_75","stock_replenishment_days_76","stock_replenishment_days_77"
11648335,842213539,108454628,11,0,0,0,0,0,0
11648335,842213539,182555396,39,0,0,0,0,0,0
11648335,842213539,421635475,18,0,0,0,0,0,0
11648335,842213539,558685710,5,0,0,0,0,0,0
11648335,842213539,674701524,22,0,0,0,0,0,0
11648335,842213539,941322277,14,0,0,0,0,0,0
11682578,655610355,182555396,46,2,1,1,0,1,5
11682578,655610355,421635475,38,1,0,1,0,0,0
11682578,655610355,422108434,19,0,0,0,0,0,2
11682578,655610355,473452736,46,2,0,1,0,0,4
11682578,655610355,600575761,22,0,0,1,0,0,3
11682578,655610355,674701524,21,1,0,0,0,0,0
11682578,655610355,724094920,9,0,0,1,0,0,0
12140036,429279321,513017386,0,2,0,1,-1,1,0
12140036,429279321,820445075,0,0,4,0,0,2,4
12140036,649181039,242364222,42,-2,-1,3,0,0,0
12140036,649181039,513017386,48,0,1,-3,-1,-1,1
12140036,649181039,820445075,70,0,-2,0,2,0,0
12211891,735224030,242364222,118,0,1,3,0,0,-1
12211891,735224030,513017386,37,0,5,1,0,0,0
12211891,735224030,820445075,85,0,8,0,0,0,-1
12332171,654679495,54666687,25,-4,4,0,0,0,1
12332171,654679495,111455099,10,0,0,0,1,0,0
12332171,654679495,242364222,12,-5,6,1,0,0,0
12332171,654679495,452052101,7,0,0,1,0,0,0
12332171,654679495,513017386,18,0,0,0,0,1,1
12332171,654679495,820445075,37,-2,2,0,0,1,0
12364047,665237982,242364222,0,2,2,-1,0,0,0
12364047,665237982,513017386,6,1,1,0,0,-1,0
12364047,665237982,820445075,41,0,-1,2,1,0,2
12530839,617064550,820445075,33,44,3,0,-1,1,2
12530839,735224030,820445075,31,22,1,9,0,18,12
12530839,842213539,820445075,31,40,1,0,0,0,5
12544036,429279321,111455099,23,0,0,0,0,0,0
12544036,429279321,242364222,10,0,0,0,0,0,0
12544036,429279321,513017386,28,0,0,0,0,0,-1
12544036,429279321,820445075,34,0,0,0,0,0,0
12798965,842213539,513017386,14,0,-1,-1,2,0,0
12798965,842213539,820445075,18,0,0,0,0,0,0
12825301,222716272,242364222,96,0,0,0,0,0,0
12825301,222716272,513017386,38,0,0,0,7,1,1
12825301,222716272,820445075,98,1,0,0,90,0,0
13025129,38379663,111455099,41,0,1,-1,1,1,0
13025129,38379663,452052101,18,-1,0,0,1,0,0
13025129,38379663,513017386,5,0,0,0,0,0,0
13025129,38379663,541898038,17,2,0,0,0,0,0
13025129,38379663,704351195,0,0,0,0,0,1,0
13025129,38379663,727657238,16,0,-1,1,-1,2,0
13025129,38379663,792872119,7,0,0,0,0,0,1
13025129,38379663,912547955,34,11,0,0,0,0,0
13025129,49047126,111455099,52,21,0,2,9,7,5
13025129,49047126,452052101,52,10,0,0,0,0,0
13025129,49047126,513017386,30,5,0,6,0,5,0
13025129,49047126,541898038,39,20,1,2,0,1,4
13025129,49047126,704351195,46,20,0,1,1,0,0
13025129,49047126,727657238,44,10,0,3,-1,1,11
13025129,49047126,792872119,28,1,0,0,0,0,0
13025129,49047126,912547955,22,2,0,2,0,0,1
13025129,617064550,111455099,28,1,0,0,0,-1,1
13025129,617064550,452052101,17,1,3,-1,0,1,0
13025129,617064550,513017386,1,0,0,0,0,0,0
13025129,617064550,541898038,31,13,0,0,5,2,5
13025129,617064550,704351195,17,0,-2,-1,2,0,0
13025129,617064550,727657238,17,0,-1,0,1,3,1
13025129,617064550,792872119,16,0,0,1,2,-1,1
13025129,617064550,912547955,20,13,0,0,0,0,0
13025129,735224030,513017386,54,0,1,1,0,0,0
13025129,735224030,541898038,0,1,0,-1,0,0,0
13025129,735224030,704351195,0,0,0,2,0,0,1
13025129,735224030,912547955,0,1,0,0,0,0,0
13025129,842213539,111455099,52,2,0,-1,3,2,0
13025129,842213539,452052101,52,0,1,1,-1,1,0
13025129,842213539,513017386,40,1,2,0,0,0,0
13025129,842213539,541898038,31,0,0,-2,2,1,2
13025129,842213539,704351195,55,1,0,1,-1,1,0
13025129,842213539,727657238,42,0,0,2,-1,5,0
13025129,842213539,792872119,62,1,1,1,1,0,1
13025129,842213539,912547955,25,21,0,0,0,12,1
13184811,78467031,242364222,1,0,0,0,0,0,0
13184811,78467031,513017386,16,0,0,0,0,0,0
13184811,78467031,820445075,23,0,0,0,0,1,0
13362988,909958217,54666687,145,0,1,0,0,0,1
13362988,909958217,242364222,129,1,2,0,1,1,0
13362988,909958217,820445075,48,2,0,1,1,1,4
13413426,744479403,54666687,37,0,0,0,0,-1,1
13413426,744479403,242364222,54,0,1,0,0,0,0
13413426,744479403,513017386,31,0,0,0,0,0,1
13413426,744479403,820445075,54,1,1,0,0,0,0
13689307,665237982,600306727,110,0,0,0,0,0,0
13748066,131040921,54666687,35,0,0,0,10,0,0
13748066,131040921,242364222,43,0,0,0,22,0,0
13748066,131040921,513017386,13,0,9,5,1,0,1
13748066,131040921,820445075,41,0,0,0,20,0,1
13999791,735224030,108454628,3,0,0,0,0,0,0
13999791,735224030,182555396,14,0,1,0,0,0,2
13999791,735224030,421635475,6,0,1,0,0,0,0
13999791,735224030,558685710,4,0,0,0,0,0,1
13999791,735224030,674701524,7,1,0,1,0,0,0
13999791,735224030,941322277,18,0,1,0,0,1,0
13999791,842213539,108454628,1,0,0,0,-1,0,0
13999791,842213539,182555396,5,1,0,0,0,0,0
13999791,842213539,421635475,8,0,0,0,0,0,0
13999791,842213539,558685710,2,0,0,0,0,0,-1
13999791,842213539,674701524,15,0,0,0,0,0,0
13999791,842213539,941322277,8,0,0,0,0,0,0
14181778,735224030,54666687,55,1,1,0,0,0,1
14181778,735224030,242364222,112,1,0,0,0,1,0
14181778,735224030,513017386,9,0,1,1,0,-1,7
14181778,735224030,820445075,97,2,-1,1,0,3,1
14192476,78467031,7026791,201,52,0,-2,1,1,-1
14192476,78467031,8015276,153,0,-1,0,0,1,0
14192476,78467031,452052101,34,2,0,0,0,0,-1
14192476,78467031,541898038,75,10,0,0,0,-1,1
14192476,78467031,558685710,279,-1,0,1,1,67,2
14192476,78467031,560206786,39,2,0,0,0,-1,1
14192476,78467031,843639151,245,47,0,-1,3,108,1
14192476,615381591,7026791,209,2,0,0,0,19,-1
14192476,615381591,8015276,132,0,-1,1,0,10,0
14192476,615381591,452052101,27,0,0,0,0,0,0
14192476,615381591,541898038,76,0,-1,0,1,0,0
14192476,615381591,558685710,292,-2,2,-1,1,0,-1
14192476,615381591,560206786,41,0,0,0,0,0,0
14192476,615381591,843639151,253,1,-1,0,1,21,1
14192476,649181039,7026791,200,1,0,-2,1,0,1
14192476,649181039,8015276,147,0,0,0,0,0,0
14192476,649181039,452052101,29,0,0,0,0,-1,1
14192476,649181039,541898038,74,0,-1,0,1,0,0
14192476,649181039,558685710,293,0,0,-1,1,-1,1
14192476,649181039,560206786,43,0,0,0,0,0,0
14192476,649181039,843639151,273,2,0,-1,2,-2,2
14192476,920578810,7026791,191,6,1,0,-2,2,0
14192476,920578810,8015276,136,5,-1,0,1,0,0
14192476,920578810,452052101,15,8,0,0,0,0,2
14192476,920578810,541898038,67,47,0,0,0,0,0
14192476,920578810,558685710,270,0,0,0,0,0,1
14192476,920578810,560206786,45,0,0,0,0,0,0
14192476,920578810,843639151,257,0,-1,-1,1,1,-1
14319672,842213539,54666687,54,0,0,0,0,1,2
14319672,842213539,242364222,79,0,1,1,0,2,1
14319672,842213539,513017386,38,1,1,0,0,0,5
14319672,842213539,820445075,83,1,3,3,1,1,0
14374814,735224030,111455099,4,0,0,0,0,0,0
14374814,735224030,242364222,1,0,-1,0,0,0,0
14374814,735224030,513017386,3,0,0,0,0,0,0
14374814,735224030,820445075,10,0,0,0,0,-1,1
14520879,78467031,558685710,2,0,0,0,0,0,0
14520879,78467031,674701524,1,0,0,0,0,0,0
14520879,78467031,941322277,3,0,0,0,0,0,0
14520879,735224030,489270175,1,0,0,0,0,0,0
14573477,735224030,111455099,10,0,0,0,0,0,0
14573477,735224030,242364222,1,0,0,0,0,0,0
14573477,735224030,452052101,4,0,0,0,0,0,0
14573477,735224030,513017386,2,0,0,0,0,0,0
14573477,735224030,820445075,2,0,0,1,0,0,0
14573477,842213539,111455099,7,0,0,0,0,0,0
14573477,842213539,242364222,9,0,0,0,0,0,0
14573477,842213539,452052101,5,0,0,0,0,0,0
14573477,842213539,513017386,13,0,0,0,0,0,0
14573477,842213539,820445075,16,0,0,0,0,0,0
14659422,842213539,111455099,41,0,0,0,0,0,0
14659422,842213539,452052101,37,0,0,0,1,0,1
14659422,842213539,513017386,74,0,0,0,0,0,0
14659422,842213539,541898038,55,0,0,0,0,0,0
14659422,842213539,704351195,56,0,0,0,0,0,0
14659422,842213539,727657238,48,0,0,0,0,0,1
14659422,842213539,792872119,38,0,0,0,0,0,0
14659422,842213539,912547955,41,0,0,0,0,1,0
14959394,665237982,111455099,1,0,0,0,-1,0,0
14959394,665237982,242364222,1,0,0,0,0,0,0
14959394,665237982,513017386,2,0,0,0,0,1,-1
14959394,665237982,820445075,1,1,0,0,0,0,1
15039308,222716272,242364222,3,4,2,3,1,-1,1
15039308,222716272,513017386,0,1,1,-2,0,0,0
15039308,222716272,820445075,17,1,2,0,1,0,1
15039308,685640375,242364222,157,5,2,3,4,22,-1
15039308,685640375,513017386,17,0,0,2,0,0,0
15039308,685640375,820445075,78,3,1,0,0,6,0
15086321,665237982,108454628,30,8,0,0,0,0,0
15086321,665237982,124455800,25,17,0,1,0,0,2
15086321,665237982,350037367,16,6,0,2,0,0,0
15086321,665237982,421635475,8,0,0,0,0,0,0
15086321,665237982,436761077,45,0,0,0,0,1,0
15086321,665237982,843639151,41,20,0,0,0,2,0
15126097,207708456,111455099,25,0,0,0,0,0,1
15126097,207708456,242364222,26,0,0,0,1,0,0
15126097,207708456,513017386,47,1,1,0,0,0,1
15126097,207708456,820445075,45,0,2,1,0,0,0
15126097,797985965,111455099,26,10,0,0,0,0,1
15126097,797985965,242364222,22,20,1,8,0,11,5
15126097,797985965,513017386,40,20,1,1,0,0,0
15126097,797985965,820445075,32,30,1,10,0,0,3
15408834,735224030,111455099,10,0,1,0,0,0,0
15408834,735224030,242364222,11,0,0,0,0,0,0
15408834,735224030,452052101,8,0,0,0,0,0,0
15408834,735224030,513017386,12,0,1,0,0,0,0
15408834,735224030,820445075,6,0,1,0,0,0,0
15475510,448402856,54666687,40,0,0,1,0,1,0
15475510,448402856,111455099,15,0,0,0,0,0,0
15475510,448402856,242364222,42,0,1,0,0,0,0
15475510,448402856,452052101,3,0,0,0,0,0,0
15475510,448402856,513017386,16,0,0,0,0,0,0
15475510,448402856,820445075,45,0,1,-1,1,0,0
15526517,735224030,54666687,0,0,0,0,0,0,1
15526517,735224030,242364222,106,0,0,0,0,1,0
15526517,735224030,513017386,13,0,0,0,0,0,0
15526517,735224030,820445075,58,1,0,0,0,0,0
15533896,735224030,54666687,0,0,0,1,0,0,0
15533896,735224030,242364222,0,0,2,2,0,2,1
15533896,735224030,452052101,8,0,0,0,0,0,0
15533896,735224030,513017386,1,0,0,3,0,0,0
15533896,735224030,820445075,1,0,0,3,0,0,0
15583184,735224030,513017386,6,0,0,0,0,0,0
15712389,735224030,54666687,197,4,5,6,26,3,9
15712389,735224030,242364222,231,5,6,14,65,1,9
15712389,735224030,513017386,145,0,4,2,2,2,6
15712389,735224030,820445075,206,0,6,24,44,5,8
15738030,718368786,54666687,25,0,0,0,0,0,0
15738030,718368786,111455099,1,0,0,0,0,0,0
15738030,718368786,242364222,33,1,0,0,0,0,0
15738030,718368786,513017386,2,0,0,0,0,0,0
15738030,718368786,820445075,24,0,0,0,0,0,0
15765182,78467031,7026791,84,-1,8,1,0,0,5
15765182,78467031,8015276,168,1,3,1,0,2,6
15765182,78467031,541898038,175,0,0,1,1,0,0
15765182,78467031,558685710,185,3,3,1,6,3,2
15765182,78467031,843639151,0,0,0,2,0,7,4
15843454,286477217,242364222,138,0,1,1,0,0,0
15843454,286477217,513017386,30,0,0,0,1,0,0
15843454,286477217,820445075,110,0,0,0,0,0,0
16037427,444220004,3000471,3,0,1,0,1,0,0
16037427,444220004,319419383,13,0,0,0,0,0,1
16037427,444220004,558685710,11,0,0,0,0,0,0
16037427,444220004,600575761,27,1,0,0,0,0,0
16037427,444220004,674701524,0,0,1,-1,1,0,0
16037427,444220004,941322277,39,0,-1,0,1,0,1
16057472,842213539,452052101,27,0,0,0,0,0,0
16057472,842213539,704351195,11,0,0,0,0,0,1
16057472,842213539,792872119,25,0,0,0,0,2,0
16101106,654679495,54666687,74,1,0,0,0,1,1
16101106,654679495,111455099,56,2,1,0,0,0,1
16101106,654679495,242364222,105,0,1,1,0,1,2
16101106,654679495,452052101,24,1,0,1,0,0,0
16101106,654679495,513017386,70,0,4,0,0,1,3
16101106,654679495,820445075,112,0,1,0,0,0,2
16133006,842213539,108454628,8,0,0,0,0,0,0
16133006,842213539,124455800,3,0,0,0,0,0,0
16133006,842213539,350037367,2,1,0,0,0,0,0
16133006,842213539,843639151,4,0,0,0,0,0,0
16185435,78467031,182555396,8,0,0,0,0,0,0
16185435,78467031,489270175,36,0,0,0,0,0,0
16185435,78467031,558685710,71,0,0,0,0,0,0
16185435,78467031,642148717,59,0,0,0,0,0,0
16185435,78467031,674701524,25,0,0,0,0,0,0
16185435,78467031,941322277,62,0,0,0,0,0,0
16584421,753509574,350037367,51,1,1,1,-1,1,0
16584421,753509574,436761077,40,1,0,0,0,0,0
16584421,753509574,628894442,2,0,0,0,-1,0,0
16590530,431398116,182555396,23,0,0,0,0,0,0
16590530,431398116,421635475,18,0,0,0,0,0,1
16590530,431398116,422108434,22,0,0,0,0,0,0
16590530,431398116,473452736,31,0,2,0,0,0,0
16590530,431398116,600575761,2,0,0,0,0,0,0
16590530,431398116,674701524,13,0,0,0,0,0,0
16590530,431398116,724094920,16,0,0,0,0,0,0
16625422,649181039,866775388,105,3,1,0,1,-1,1
16769201,49047126,111455099,7,0,0,3,0,4,2
16769201,49047126,242364222,11,0,0,3,0,3,0
16769201,49047126,513017386,9,0,0,12,0,6,10
16769201,49047126,820445075,21,0,0,10,0,12,2
16769201,271643738,111455099,24,0,0,0,0,0,0
16769201,271643738,242364222,3,0,0,0,0,0,0
16769201,271643738,513017386,46,0,0,0,0,0,1
16769201,271643738,820445075,60,0,0,0,0,0,0
16769201,436952880,111455099,9,0,0,0,0,0,0
16769201,436952880,242364222,12,0,0,0,0,0,0
16769201,436952880,513017386,20,0,0,0,0,0,0
16769201,436952880,820445075,27,0,0,0,0,0,0
16769201,458586165,111455099,10,0,0,0,0,0,0
16769201,458586165,242364222,13,0,0,0,0,0,0
16769201,458586165,513017386,13,0,0,0,0,0,1
16769201,458586165,820445075,29,0,0,0,0,0,0
16769201,718368786,111455099,12,0,0,0,0,0,0
16769201,718368786,242364222,17,0,0,0,0,0,0
16769201,718368786,513017386,24,0,0,0,0,0,0
16769201,718368786,820445075,30,0,0,0,0,0,0
16769201,914851084,111455099,12,0,0,0,0,0,0
16769201,914851084,242364222,16,0,0,1,0,0,0
16769201,914851084,513017386,24,0,0,0,0,0,0
16769201,914851084,820445075,30,0,0,0,0,0,0
16798286,271590995,820445075,78,0,11,1,1,0,0
17073210,842213539,452725255,37,0,1,0,0,0,-1
17238826,735224030,627547010,20,0,0,1,0,0,2
17238826,735224030,727657238,62,0,0,0,0,0,0
17312647,883879384,820445075,19,0,0,0,0,0,0
17453759,222716272,111455099,11,0,0,0,0,0,0
17453759,222716272,513017386,12,0,0,0,0,0,0
17453759,222716272,820445075,15,0,0,0,0,-1,1
17496289,96639756,7026791,0,0,0,0,0,1,0
17496289,96639756,558685710,1,0,0,1,0,0,1
17496289,222716272,8015276,1,0,0,3,0,0,0
17496289,222716272,541898038,0,0,1,0,0,0,0
17496289,649181039,7026791,30,0,0,1,0,-1,0
17496289,649181039,8015276,18,0,1,0,1,1,0
17496289,649181039,541898038,15,0,0,0,0,0,0
17496289,649181039,558685710,0,1,0,0,0,0,0
17496289,649181039,560206786,4,0,0,0,0,0,0
17496289,654679495,7026791,0,0,0,1,0,0,0
17496289,654679495,8015276,0,0,0,0,2,0,1
17496289,654679495,541898038,0,0,0,2,0,0,0
17496289,654679495,558685710,0,0,0,3,0,0,0
17496289,654679495,560206786,0,0,1,-1,0,0,0
17496289,842213539,7026791,107,0,4,11,0,2,-1
17496289,842213539,8015276,89,2,1,0,0,10,1
17496289,842213539,541898038,57,1,0,0,0,0,0
17496289,842213539,558685710,83,1,1,0,1,0,-1
17496289,842213539,560206786,1,1,0,2,0,0,0
17496289,842213539,843639151,149,36,1,1,1,2,1
17496289,973588460,7026791,0,0,1,3,0,1,1
17496289,973588460,8015276,1,2,0,2,0,0,0
17496289,973588460,541898038,0,0,1,0,0,0,0
17496289,973588460,558685710,1,2,-1,0,0,0,0
17496289,973588460,843639151,0,0,0,0,0,1,0
17559412,205334470,111455099,7,0,0,0,0,0,0
17559412,205334470,242364222,10,0,0,0,0,0,0
17559412,205334470,513017386,7,0,0,1,0,0,1
17559412,205334470,820445075,9,0,0,0,0,0,0
17657311,263854140,820445075,184,0,0,0,0,0,0
17705785,271590995,820445075,0,0,1,0,0,0,1
17881929,110151575,242364222,2,1,2,0,1,1,2
17881929,110151575,820445075,0,3,1,0,0,1,0
17881929,665237982,242364222,72,1,0,0,0,2,1
17881929,665237982,513017386,0,0,0,1,0,0,4
17881929,665237982,820445075,77,2,2,1,0,0,3
17968091,117869364,54666687,135,0,0,0,0,0,1
17968091,117869364,242364222,134,0,1,1,2,1,1
17968091,117869364,513017386,78,0,0,0,3,0,1
17968091,117869364,820445075,138,0,2,0,4,2,1
18205068,735224030,242364222,46,0,0,0,0,0,0
18205068,735224030,513017386,8,0,0,0,0,0,0
18205068,735224030,820445075,25,0,0,0,0,0,0
18312039,78467031,820445075,19,17,0,1,0,0,1
18391661,457640623,54666687,85,0,0,0,0,0,0
18391661,457640623,242364222,91,0,0,0,0,0,0
18391661,457640623,513017386,13,0,0,0,0,0,0
18391661,457640623,820445075,13,0,0,0,0,0,0
18391661,735224030,54666687,339,1,0,0,0,0,1
18391661,735224030,111455099,5,0,0,0,0,0,0
18391661,735224030,242364222,214,0,0,0,0,0,0
18391661,735224030,513017386,15,0,0,0,0,0,0
18391661,735224030,820445075,98,0,0,0,1,0,0
18445144,222716272,513017386,24,0,0,0,-1,1,0
18445144,222716272,820445075,27,0,0,0,0,0,0
18823243,27943168,111455099,1,0,0,0,0,0,0
18823243,27943168,452052101,3,0,0,0,0,0,0
18874454,473173976,111455099,9,0,1,0,0,0,0
18874454,473173976,242364222,9,1,0,0,0,0,-1
18874454,473173976,513017386,16,0,0,0,0,0,0
18874454,473173976,820445075,16,0,0,0,0,0,0
18874454,718368786,111455099,8,0,0,0,0,0,0
18874454,718368786,242364222,11,0,0,0,0,0,0
18874454,718368786,513017386,15,0,0,0,0,0,0
18874454,718368786,820445075,10,0,0,0,0,0,0
18919729,78467031,54666687,161,3,22,29,5,-1,23
18919729,78467031,242364222,226,5,26,26,2,3,24
18919729,78467031,513017386,58,6,10,11,0,0,6
18919729,78467031,820445075,151,6,23,15,5,1,10
18919729,735224030,242364222,1,0,0,0,0,0,0
19022107,665237982,7026791,27,-1,1,0,0,0,0
19022107,665237982,8015276,26,0,0,0,0,0,0
19022107,665237982,452052101,19,0,0,0,0,0,0
19022107,665237982,541898038,26,0,0,1,0,0,0
19022107,665237982,558685710,42,2,0,0,0,0,0
19022107,665237982,560206786,24,0,0,0,0,0,0
19022107,665237982,843639151,39,0,0,0,0,0,0
19131969,429279321,111455099,56,0,0,0,0,0,2
19131969,429279321,452052101,74,1,1,0,0,0,0
19131969,429279321,513017386,49,0,1,1,0,0,0
19131969,429279321,541898038,122,1,0,0,0,0,2
19131969,429279321,704351195,101,1,0,0,1,0,1
19131969,429279321,727657238,160,2,0,0,3,1,0
19131969,429279321,792872119,133,0,0,1,0,0,1
19131969,429279321,912547955,101,0,0,-1,1,0,1
19191100,671435780,820445075,24,0,0,0,0,0,1
19191100,966044154,820445075,13,0,0,0,0,0,0
19313541,735224030,182555396,7,1,0,1,0,-1,2
19313541,735224030,421635475,4,0,0,0,0,-1,0
19313541,735224030,558685710,72,5,2,2,0,0,1
19313541,735224030,642148717,31,4,4,0,5,0,0
19313541,735224030,674701524,29,0,0,0,0,-1,0
19313541,735224030,941322277,65,0,2,1,0,-1,1
19424232,34395634,319419383,59,2,0,0,0,0,1
19424232,34395634,558685710,3,0,1,0,0,1,0
19424232,34395634,600575761,0,0,1,0,0,0,0
19424232,34395634,674701524,1,0,0,0,0,0,0
19424232,34395634,941322277,0,1,0,0,0,0,0
19424232,655610355,3000471,0,0,2,0,0,0,0
19424232,655610355,319419383,21,0,1,0,0,0,0
19424232,655610355,422108434,0,1,-1,0,0,0,0
19424232,655610355,674701524,0,2,0,0,1,0,0
19424232,655610355,941322277,0,1,0,0,0,0,0
19568435,671435780,3000471,47,0,0,0,1,1,0
19568435,671435780,319419383,22,0,0,0,0,0,0
19568435,671435780,558685710,37,0,0,0,0,0,0
19568435,671435780,600575761,66,4,1,1,0,0,1
19568435,671435780,674701524,0,1,1,0,2,-1,1
19568435,671435780,941322277,91,2,0,0,1,0,0
19599326,859479207,111455099,0,3,0,0,0,0,0
19599326,859479207,452052101,0,4,0,0,0,0,0
19599326,859479207,541898038,2,3,0,0,0,0,0
19599326,859479207,704351195,7,0,0,0,0,0,0
19599326,859479207,727657238,6,0,0,0,0,0,0
19599326,859479207,792872119,0,4,0,0,0,0,0
19599326,859479207,912547955,11,0,0,0,0,0,0
19620151,133954934,242364222,5,0,0,0,0,0,0
19620151,133954934,452052101,2,0,0,0,0,0,0
19620151,133954934,820445075,2,0,1,0,0,0,0
19620151,702439781,111455099,2,0,0,0,1,0,0
19620151,702439781,242364222,6,0,0,0,0,0,1
19620151,702439781,513017386,0,0,1,0,0,0,0
19620151,702439781,820445075,2,0,0,0,-1,0,0
19788229,929385126,3000471,92,2,1,1,0,0,0
19788229,929385126,182555396,1,0,0,0,0,0,0
19788229,929385126,319419383,49,0,0,0,0,0,0
19788229,929385126,422108434,36,1,0,0,0,0,0
19788229,929385126,558685710,65,0,0,0,-11,12,0
19788229,929385126,600575761,104,0,0,0,2,-1,1
19788229,929385126,674701524,65,1,1,0,1,0,1
19788229,929385126,941322277,110,0,1,0,1,0,0
19838145,665237982,242364222,0,0,0,0,0,1,0
19838145,665237982,820445075,1,0,0,0,0,0,0
19838145,735224030,242364222,2,0,0,0,1,0,0
19838145,735224030,513017386,56,0,2,2,0,0,1
19838145,735224030,820445075,0,2,4,3,1,0,1
19838145,970404272,242364222,4,1,0,0,0,1,0
19838145,970404272,513017386,11,0,0,0,0,0,0
19838145,970404272,820445075,18,0,2,3,0,0,1
19860169,429279321,111455099,70,0,1,0,0,0,2
19860169,429279321,452052101,64,1,1,0,0,0,0
19860169,429279321,513017386,45,0,0,0,1,0,0
19860169,429279321,541898038,96,0,1,0,0,0,1
19860169,429279321,704351195,57,1,0,0,2,-1,2
19860169,429279321,727657238,88,0,0,0,1,0,0
19860169,429279321,792872119,46,0,0,0,0,0,1
19860169,429279321,912547955,85,0,1,3,0,0,1
20183621,203050366,3000471,44,0,0,0,-1,1,1
20183621,203050366,90614934,47,1,0,0,0,1,0
20183621,203050366,208196760,43,1,2,1,0,1,2
20183621,203050366,254705979,24,1,2,0,0,0,0
20183621,203050366,319419383,50,0,0,0,0,0,2
20183621,203050366,329816267,46,1,3,0,0,0,4
20183621,203050366,333313752,42,0,5,0,-2,2,0
20183621,203050366,489270175,45,0,1,0,-1,1,2
20183621,203050366,558685710,45,0,0,0,0,0,0
20183621,203050366,600575761,30,0,0,0,0,0,0
20183621,203050366,632558253,39,1,2,0,-1,1,1
20183621,203050366,642148717,52,1,0,0,0,0,0
20183621,203050366,806347791,21,1,0,0,0,0,0
20183621,203050366,941322277,33,0,0,0,0,0,1
20280375,671435780,182555396,18,0,1,0,0,0,0
20280375,671435780,421635475,10,0,4,0,-1,1,3
20280375,671435780,422108434,12,0,1,0,0,0,1
20280375,671435780,473452736,19,0,0,0,0,0,2
20280375,671435780,600575761,5,0,0,0,0,0,1
20280375,671435780,674701524,3,0,3,0,0,0,3
20280375,671435780,724094920,5,0,2,0,0,0,1
20516315,834531481,182555396,19,0,0,0,0,0,1
20516315,834531481,421635475,12,0,0,0,0,0,0
20516315,834531481,558685710,9,0,0,0,0,0,0
20516315,834531481,674701524,17,0,0,0,0,0,0
20516315,834531481,941322277,11,0,0,0,0,0,0
20544678,671435780,3000471,0,0,1,0,0,0,0
20544678,671435780,319419383,103,0,0,0,0,0,0
20544678,671435780,422108434,3,-2,2,-1,0,0,0
20544678,671435780,558685710,6,0,0,0,0,0,0
20544678,671435780,600575761,13,0,0,0,0,0,0
20544678,671435780,674701524,2,0,0,0,0,0,0
20544678,671435780,941322277,17,-3,2,3,1,0,0
20659876,473173976,54666687,72,2,7,-2,1,4,14
20659876,473173976,111455099,60,0,0,0,1,1,7
20659876,473173976,242364222,147,1,2,5,1,6,3
20659876,473173976,452052101,19,0,0,0,0,0,2
20659876,473173976,513017386,84,0,1,0,0,2,2
20659876,473173976,820445075,126,4,2,6,1,4,9
20691946,834531481,111455099,0,0,0,1,-1,0,0
20691946,834531481,452052101,2,0,0,0,0,0,0
20691946,834531481,541898038,27,5,0,0,0,2,0
20691946,834531481,704351195,12,3,0,0,0,0,0
20691946,834531481,727657238,30,0,0,0,0,0,0
20691946,834531481,792872119,2,1,0,1,0,-1,0
20691946,834531481,912547955,40,20,1,1,0,0,2
20691946,894900814,111455099,1,-1,0,0,0,0,0
20691946,894900814,452052101,8,0,-1,1,1,1,1
20691946,894900814,541898038,37,6,0,0,1,6,2
20691946,894900814,704351195,28,0,0,0,1,2,0
20691946,894900814,727657238,42,0,0,0,1,3,0
20691946,894900814,792872119,2,1,0,0,1,1,1
20691946,894900814,912547955,83,0,2,1,2,6,2
20693362,78467031,111455099,128,1,0,1,-1,1,2
20693362,78467031,452052101,68,0,0,0,1,1,0
20693362,78467031,513017386,66,-1,1,0,1,1,-1
20693362,78467031,541898038,103,1,0,0,1,0,0
20693362,78467031,704351195,50,0,0,1,0,-1,2
